Class,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134
2,0.868869119,0.726041278,0.95589342,0.87774915,0.983111881,0.769068388,0.703478547,0.897494484,0.982089511,0.85177506,0.803359029,0.966075766,0.90372324,0.931785125,0.9212613,0.947457391,0.854904197,0.842895029,0.957557709,0.991629939,0.956115421,0.932003537,0.820395144,0.973431481,0.799382879,0.9212613,0.931785125,0.851553059,0.89506521,0.914530599,0.674932933,0.782066819,0.868869119,0.79462256,0.871940312,0.999627571,0.777586445,0.729674637,0.947457391,0.777586445,0.90372324,0.931785125,0.940521594,0.966075766,0.88640718,0.87774915,0.974593824,0.99184835,0.825578969,0.974812236,0.691969048,0.546288426,0.469189086,0.433747614,0.485695793,0.433747614,0.777586445,0.712136577,0.860211089,0.616454246,0.494575824,0.820395144,0.520515842,0.966075766,0.537770368,0.91474901,0.786104503,0.854685785,0.973431481,0.537770368,0.964773451,0.846167728,0.738554668,0.520734254,0.738554668,0.555404035,0.87774915,0.846167728,0.940521594,0.803140618,0.897712896,-0.027791983,0.781844818,0.837649671,0.777586445,0.88640718,0.834236999,0.973431481,0.755870728,0.057919803,0.059010317,0.520515842,0.616454246,0.92991933,0.820395144,0.746990697,0.571842598,0.614869708,0.811877087,0.743295804,0.825356968,0.906012541,0.777586445,0.9212613,0.932003537,0.803140618,0.22440089,0.743295804,0.683232579,0.88640718,0.729674637,0.888976427,0.677282456,0.974593824,0.87774915,0.92991933,0.982089511,0.888976427,-0.816163932,-0.269032817,0.465641724,0.92991933,0.868869119,0.726041278,0.95589342,0.87774915,0.983111881,0.769068388,0.703478547,0.897494484,0.982089511,0.85177506
2,0.990969541,0.999627571,0.973431481,0.999627571,0.983111881,0.820395144,0.781844818,0.949039652,0.914530599,0.932003537,0.930141331,0.990747541,0.982311511,0.956115421,0.854685785,0.90372324,0.966075766,0.851553059,0.811877087,0.808040909,0.64916035,0.721016607,0.94882124,0.983330293,0.897494484,0.89506521,0.999627571,0.854685785,0.816698938,0.863203843,0.87774915,0.983330293,0.89506521,0.974593824,0.982311511,0.94723539,0.888976427,0.820395144,0.931785125,0.842895029,0.932003537,0.90394524,0.87774915,0.906230953,0.86909112,0.851553059,0.64042388,0.590258155,0.956115421,0.64916035,0.92991933,0.703478547,0.931785125,0.8717219,0.880458369,0.842895029,0.863422254,0.845949316,0.769068388,0.746990697,0.897494484,0.703478547,0.589097124,0.738332667,0.999627571,0.99184835,0.888976427,0.738554668,0.546288426,0.89506521,0.860211089,0.973653481,0.825356968,0.803359029,0.633992306,0.863422254,0.888976427,0.555626035,0.623387766,0.973431481,0.846167728,0.973431481,0.983111881,0.64916035,0.738332667,0.973653481,0.912381269,0.85177506,0.709223575,0.92991933,0.938799361,0.863422254,0.9212613,0.571842598,0.598916185,0.966075766,0.888976427,0.91474901,0.89528721,0.851553059,0.923267068,0.9212613,0.9212613,0.949039652,0.863203843,0.973431481,0.940303183,0.90372324,0.956115421,0.923267068,0.957557709,0.947457391,-0.267732084,0.157726659,0.26510103,0.956115421,0.990969541,0.999627571,0.973431481,0.999627571,0.983111881,0.820395144,0.781844818,0.949039652,0.914530599,0.932003537,0.930141331,0.990747541,0.982311511,0.956115421,0.854685785,0.90372324
2,0.729674637,0.871940312,0.99184835,0.9212613,0.820395144,0.92991933,0.854685785,0.712136577,0.94882124,0.829131613,0.86909112,0.949039652,0.940303183,0.982089511,0.888976427,0.825578969,0.990969541,0.973431481,0.589097124,0.564062065,0.85177506,0.983330293,0.966075766,0.947457391,0.820613556,0.651308366,0.623387766,0.938799361,0.94723539,0.8717219,0.888976427,0.999627571,0.957557709,0.9212613,0.89506521,0.999627571,0.87774915,0.803359029,0.863203843,0.703478547,0.906012541,0.982089511,0.93857736,0.666196464,0.529033899,0.640642292,0.782066819,0.111402499,0.633770306,0.751813862,0.825356968,0.625112276,0.657678407,0.529429945,0.625112276,0.751813862,0.703478547,0.86043309,0.597833594,0.734777747,0.631905823,0.743295804,0.674932933,0.991629939,0.973431481,0.743295804,0.794840972,0.89528721,0.729674637,0.820613556,0.940303183,0.803359029,0.486225201,-0.045552044,0.964995451,0.808040909,0.590258155,0.694820517,0.659966396,0.625112276,0.23328092,0.808040909,0.057919803,0.743295804,0.229154597,0.871940312,0.520515842,0.912381269,0.648941938,0.825356968,0.631905823,0.851553059,0.760550331,0.648941938,0.87774915,0.546746005,0.746990697,0.974593824,0.966075766,0.87774915,0.803359029,0.808040909,0.89506521,0.572942095,0.633770306,0.938799361,0.811877087,0.686162487,0.89506521,0.906012541,0.812095498,0.695042518,0.717741632,0.811877087,0.93857736,0.897494484,0.863203843,0.580579067,0.982089511,0.999627571,0.803140618,0.957557709,0.91260327,0.973431481,0.99184835,-0.413412706,0.038734247,0.384093442,0.85177506,0.729674637,0.871940312,0.99184835
2,0.940303183,0.974593824,0.999627571,0.92991933,0.982089511,0.90394524,0.92991933,0.956115421,0.974593824,0.863422254,0.906012541,0.974812236,0.9212613,0.9212613,0.89528721,0.906230953,0.897494484,0.91474901,0.923267068,0.966075766,0.999627571,0.91260327,0.912381269,0.90394524,0.973431481,0.973653481,0.974812236,0.914530599,0.94723539,0.88640718,0.89528721,0.921039299,0.940303183,0.923267068,0.91474901,0.974593824,0.999627571,0.99184835,0.94882124,0.949039652,0.947457391,0.95589342,0.938799361,0.99184835,0.973431481,0.966075766,0.974593824,0.91474901,0.786104503,0.956115421,0.851553059,0.91260327,0.974812236,0.931785125,0.91474901,0.880239957,0.949039652,0.974593824,0.88640718,0.808040909,0.834014998,0.88662918,0.89506521,0.786322915,0.828913201,0.888976427,0.990969541,0.677282456,0.668846427,0.860211089,0.803359029,0.811877087,0.820395144,0.966075766,0.982089511,0.956115421,0.957557709,0.88662918,0.860211089,0.87774915,0.931785125,0.700705517,0.709005163,0.973653481,0.966294178,0.803140618,0.949039652,0.842895029,0.590258155,0.834236999,0.786104503,0.786322915,0.947457391,0.949039652,0.842895029,0.86043309,0.9212613,0.973431481,0.973431481,0.938799361,0.880458369,0.949039652,0.999627571,0.973431481,0.87774915,0.914530599,0.897712896,0.94882124,0.966075766,0.982089511,0.93857736,0.956115421,0.9212613,0.90394524,0.90372324,0.999627571,0.846167728,0.811877087,0.8717219,0.834014998,0.89528721,0.863422254,0.931785125,0.957557709,0.888976427,0.931785125,0.966075766,0.834236999,0.686162487,0.990747541,-0.327795309,0.999627571
2,0.700487106,0.825356968,0.91474901,0.938799361,0.860211089,0.469189086,0.923267068,0.294331131,0.537770368,0.511891884,0.391871334,0.415987552,0.837431259,0.666196464,0.712136577,0.860211089,0.837431259,0.956115421,0.700487106,0.555404035,0.64916035,0.87774915,0.947457391,0.91474901,0.982311511,0.89506521,0.64916035,0.906012541,0.703478547,0.803359029,0.799382879,0.956115421,0.93857736,0.842895029,0.888976427,0.811877087,0.64916035,0.828913201,0.703478547,0.91474901,0.381355432,0.769068388,0.512113885,0.851553059,0.529429945,-1.244250918,-0.132354345,-1.081851629,-0.790391348,-0.08776082,-0.925119087,0.074955917,0.329185252,-0.293286256,0.328963251,0.633992306,0.777586445,0.383571689,0.880458369,0.398893493,0.666414876,0.88640718,0.91260327,0.854685785,0.616454246,0.666196464,0.306472349,0.659966396,0.442405644,0.99184835,0.451934559,0.651308366,0.773186788,0.91474901,0.297954291,0.459721704,0.581822126,-0.036215652,-1.003263357,-1.381413483,-0.193404556,0.956115421,0.477037763,-0.156342102,0.21574286,0.837431259,0.92991933,0.87774915,0.940521594,0.734777747,0.520771915,0.375053631,0.503233854,0.940303183,0.888976427,0.773186788,0.657678407,0.494575824,0.803359029,0.71752322,0.92991933,0.9212613,0.964773451,0.906230953,0.973653481,0.746990697,0.760550331,0.721016607,0.571842598,0.538087975,0.57206101,0.90372324,0.808040909,0.426161976,0.424867583,0.606351651,0.808040909,0.686162487,0.640642292,0.9212613,-0.893263272,-0.257414777,0.018458177,0.982311511,0.700487106,0.825356968,0.91474901,0.938799361,0.860211089,0.469189086,0.923267068,0.294331131
2,0.982311511,0.829131613,0.86909112,0.674714522,0.529207944,0.29773588,0.076548378,0.520515842,0.720794607,0.931785125,0.87774915,0.906230953,0.914530599,0.990969541,0.91474901,0.990969541,0.94723539,0.94882124,0.949039652,0.906230953,0.956115421,0.686162487,0.837649671,0.91260327,0.834236999,0.837649671,0.888976427,0.88640718,0.79462256,0.781844818,0.597615182,0.651308366,0.769068388,0.773186788,0.854685785,0.820613556,0.974593824,0.87774915,0.91260327,0.625112276,0.734777747,0.816698938,0.837649671,0.642650336,0.57206101,0.816920939,0.88640718,0.897712896,0.88662918,0.932003537,0.880239957,0.877527149,0.71752322,0.851553059,0.982311511,0.964773451,0.897712896,0.999627571,0.956115421,0.888976427,0.86909112,0.923267068,0.949039652,0.790724849,0.91474901,0.9212613,0.9212613,0.957557709,0.846167728,0.71752322,0.685940486,0.700487106,0.546968005,0.563542952,0.390013462,0.854685785,0.89506521,-0.284768198,-1.865292339,0.092210444,0.41786233,0.991629939,0.990747541,0.973653481,0.674932933,0.633992306,0.837649671,0.760550331,0.947457391,0.416209553,0.606351651,0.751813862,0.94723539,0.906012541,0.897494484,0.135019142,-0.141234375,0.392089746,0.755870728,0.392089746,-0.097722225,0.1435372,0.22462289,0.973431481,0.743295804,0.834014998,0.263445238,-0.367675159,0.64042388,0.773186788,0.229373009,0.041694257,-0.267732084,-0.097722225,0.888976427,0.999627571,0.494743258,0.694820517,0.897494484,0.999627571,0.89506521,0.91260327,0.563542952,0.616454246,0.554806483,0.842895029,0.949039652,0.683232579,0.799160878,0.846167728,0.259477011,0.357799105
2,0.973431481,0.71752322,0.931785125,0.974812236,0.897494484,0.983111881,0.964773451,0.92991933,0.99184835,0.99184835,0.92991933,0.923267068,0.930141331,0.923267068,0.88640718,0.931785125,0.999627571,0.957557709,0.93857736,0.999627571,0.949039652,0.94882124,0.880458369,0.990969541,0.834014998,0.88662918,0.964773451,0.932003537,0.914530599,0.956115421,0.912381269,0.91260327,0.956115421,0.956115421,0.897712896,0.930141331,0.829131613,0.999627571,0.897494484,0.9212613,0.87774915,0.794840972,0.947457391,0.92991933,0.964773451,0.777586445,0.842895029,0.91260327,0.94723539,0.86909112,0.99184835,0.949039652,0.973653481,0.973431481,0.966075766,0.811877087,0.712358578,0.93857736,0.931785125,0.863422254,0.880239957,0.666414876,0.89528721,0.90372324,0.799382879,0.863203843,0.717741632,0.773186788,0.983111881,0.95589342,0.974593824,0.808040909,0.677504457,0.503479727,0.816698938,0.668846427,0.666414876,0.726041278,0.424867583,0.803359029,0.923267068,0.949039652,0.572942095,0.92991933,0.777586445,0.9212613,0.726259689,0.834236999,0.91474901,0.983111881,0.842895029,0.674932933,0.974593824,0.88640718,0.837649671,0.947457391,0.990969541,0.983330293,0.888976427,0.947457391,0.837649671,0.581600125,0.529033899,0.940521594,0.79462256,0.668624426,0.285673101,0.799160878,0.854685785,0.947457391,0.931785125,0.777586445,0.888976427,0.932003537,0.703700548,0.829131613,0.957557709,0.863203843,0.947457391,0.863422254,0.828913201,0.949039652,0.940303183,0.973431481,0.538087975,0.790724849,0.949039652,0.769068388,0.983111881,0.829131613,0.880458369,0.820395144
2,0.990969541,0.743514216,0.8717219,0.854685785,0.912381269,0.956115421,0.677504457,0.590258155,0.581600125,0.851553059,0.957339297,0.897712896,0.888976427,0.648941938,0.863422254,0.851553059,0.90394524,0.781844818,0.828913201,0.990747541,0.940303183,0.966075766,0.888976427,0.973431481,0.94882124,0.974812236,0.888976427,0.846167728,0.837431259,0.94723539,0.851553059,0.85177506,0.912381269,0.906012541,0.803359029,0.964773451,0.9212613,0.755870728,0.99184835,0.91260327,0.966075766,0.863422254,0.863203843,0.803359029,0.973431481,0.851553059,0.86909112,0.555626035,0.949039652,0.837649671,0.709005163,0.949039652,0.86043309,0.834014998,0.999627571,0.974593824,0.93857736,0.820395144,0.777586445,0.734777747,0.712358578,0.877527149,0.999627571,0.930141331,0.91474901,0.88640718,0.743295804,0.897712896,0.957339297,0.764306757,0.983111881,0.957557709,0.964773451,0.712358578,0.580579067,0.957557709,0.9212613,0.712136577,0.956115421,0.477707143,0.555626035,0.468379734,0.811877087,0.974812236,0.520771915,0.614869708,0.990969541,0.297954291,0.834236999,0.863203843,0.88640718,0.91474901,0.940303183,0.808040909,0.940521594,0.88640718,0.999627571,0.964773451,0.914530599,0.897712896,0.71752322,0.99184835,0.694820517,0.694820517,0.734777747,0.683232579,0.94723539,0.956115421,0.538087975,-0.202062586,0.297954291,0.726041278,0.314990406,0.651308366,0.390013462,0.91474901,0.94882124,0.726259689,0.923267068,0.91260327,0.923267068,0.949039652,0.89506521,0.90394524,0.923267068,0.734777747,0.973431481,0.846167728,0.834236999,0.851553059,0.825578969,0.966294178
2,0.990747541,0.94882124,0.92991933,0.799382879,0.897494484,0.880458369,0.834014998,0.546288426,0.964995451,0.897712896,0.572942095,0.938799361,0.799160878,0.760331919,0.880458369,0.93857736,0.999627571,0.811877087,0.974593824,0.846167728,0.786104503,0.99184835,0.633770306,0.846167728,0.390235463,0.932003537,0.990969541,0.888976427,0.769068388,0.990969541,0.794840972,0.668846427,0.90372324,0.90394524,0.99184835,0.87774915,0.888976427,0.906230953,0.923267068,0.734777747,0.691750636,0.764306757,0.703700548,0.786322915,0.999627571,0.811877087,0.964995451,0.555024895,-0.141012375,0.328963251,0.769068388,0.357799105,0.834236999,0.837649671,0.863203843,0.940521594,0.956115421,0.947457391,0.854685785,0.906230953,0.721016607,0.777586445,0.999627571,0.957557709,0.92991933,0.773186788,0.964773451,0.974593824,0.773186788,0.683232579,0.974812236,0.94882124,0.912381269,0.383353277,-0.254454767,0.409125861,0.486443612,0.289217822,0.623387766,0.20730683,0.302767161,0.808040909,0.729674637,0.606133239,0.820395144,0.90372324,0.931785125,0.949039652,0.947457391,0.703478547,0.923267068,0.880458369,0.880239957,0.808040909,0.769068388,0.973431481,0.99184835,0.90394524,0.974812236,0.90394524,0.947457391,0.877527149,0.799382879,0.863203843,0.794840972,0.734777747,0.966075766,0.851553059,0.956115421,0.86043309,0.974812236,0.940303183,0.91260327,0.964773451,0.888976427,0.983330293,0.92991933,0.94882124,0.842895029,-0.773136822,-0.149892405,0.337621281,0.938799361,0.990747541,0.94882124,0.92991933,0.799382879,0.897494484,0.880458369,0.834014998,0.546288426,0.964995451
2,0.999627571,0.97032347,0.958113428,0.863859078,0.992066762,0.904611243,0.97609549,0.935498125,0.899727226,0.964328473,0.918243598,0.946125386,0.966105455,0.952752651,0.990101057,0.95300741,0.908607256,0.884826604,0.885263427,0.998517567,0.717464595,0.766010624,0.977871496,0.91474901,0.943239376,0.728564634,0.925014362,0.95877943,0.834591906,0.872643132,0.85403055,0.885963178,0.983643516,0.809037734,0.934359346,0.843783032,0.95646565,0.960777437,0.812095498,0.911909658,0.717464595,0.964983708,0.731894645,0.874342841,0.768968773,0.862330196,0.887447544,0.945545064,0.914530599,0.803359029,0.636656316,0.56572707,0.834903001,0.954339415,0.992503586,0.733248865,0.658412391,0.995409557,0.975651488,0.898804954,0.871285077,0.82580097,0.927477322,0.801380885,0.898617222,0.546070014,0.515443896,0.696152521,0.803795853,0.715775926,0.935498125,0.802266971,0.851191198,0.459943704,0.811440263,0.661964403,0.865824783,0.522918371,0.716431162,0.978759499,0.666404419,0.968915119,0.890505309,0.772562976,-0.105270251,0.693934754,0.801380885,0.727010628,0.819806949,0.45957897,0.584073655,0.59106283,-0.062202102,-0.010443068,-0.347251088,0.021445044,0.731228643,0.674714522,0.816920939,0.960615473,0.514618725,0.538753977,0.665104406,0.359599357,0.965661454,0.819521497,0.959523415,0.884171369,0.529651945,0.354959752,0.130050563,0.955449418,0.358672752,0.754538723,0.959223432,0.866043195,0.694371577,0.894399207,0.939647947,0.486880436,0.031704223,0.631250588,0.853375315,0.780068812,0.500858786,0.643316339,0.923259307,0.615524943,0.888405187,0.602246197,0.60875418,0.81137092
2,0.990969541,0.974593824,0.990747541,0.89528721,0.999627571,0.940521594,0.964773451,0.940303183,0.957557709,0.91260327,0.974593824,0.957557709,0.92991933,0.966075766,0.966075766,0.912381269,0.957339297,0.974812236,0.92991933,0.94882124,0.974812236,0.956115421,0.974593824,0.999627571,0.982311511,0.990747541,0.982311511,0.940521594,0.914530599,0.87774915,0.89506521,0.966075766,0.91474901,0.92991933,0.906012541,0.964773451,0.912381269,0.8717219,0.966075766,0.91260327,0.973431481,0.999627571,0.940521594,0.991629939,0.90372324,0.99184835,0.957339297,0.957557709,0.964773451,0.956115421,0.982089511,0.94882124,0.983330293,0.990969541,0.990969541,0.974812236,0.947457391,0.91474901,0.964773451,0.947457391,0.957557709,0.947457391,0.957557709,0.983330293,0.982311511,0.957557709,0.973431481,0.92991933,0.982311511,0.91474901,0.999627571,0.99184835,0.990969541,0.957557709,0.91260327,0.964773451,0.973431481,0.940303183,0.931785125,0.982089511,0.990969541,0.94882124,0.88640718,0.99184835,0.94723539,0.880239957,0.982089511,0.964773451,0.923267068,0.973653481,0.983330293,0.964773451,0.938799361,0.94723539,0.990969541,0.923267068,0.947457391,0.91474901,0.982311511,0.964773451,0.966075766,0.89506521,0.897494484,0.92991933,0.931785125,0.974812236,0.931785125,0.974593824,0.931785125,0.957557709,0.990747541,0.747212698,0.581600125,0.677504457,0.606351651,0.790724849,0.709223575,0.983111881,0.940521594,0.854685785,0.86043309,0.88640718,0.949039652,0.973431481,0.751813862,0.863422254,0.983111881,0.86909112,0.99184835,0.973431481,0.966075766,0.940303183
2,0.940303183,0.999627571,0.712358578,0.829131613,0.863203843,0.990747541,0.999627571,0.990969541,0.966075766,0.92991933,0.880458369,0.842895029,0.938799361,0.949039652,0.91474901,0.956115421,0.9212613,0.914530599,0.889194838,0.982311511,0.89506521,0.957557709,0.999627571,0.974593824,0.974593824,0.92991933,0.91260327,0.93857736,0.854685785,0.999627571,0.923267068,0.89506521,0.9212613,0.940303183,0.990969541,0.966075766,0.94723539,0.94882124,0.816698938,0.940521594,0.91260327,0.923267068,0.854685785,0.966075766,0.88640718,0.974593824,0.932003537,0.94882124,0.973431481,0.956115421,0.964773451,0.851553059,0.897494484,0.957557709,0.828913201,0.912381269,0.799382879,0.897494484,0.990969541,0.880458369,0.982089511,0.729674637,0.999627571,0.888976427,0.914530599,0.983330293,0.966075766,0.92991933,0.973431481,0.956115421,0.94882124,0.973431481,0.837649671,0.87774915,0.957557709,0.974593824,0.808040909,0.777586445,0.956115421,0.983330293,0.973431481,0.966075766,0.982311511,0.966075766,0.973431481,0.940303183,0.851553059,0.964773451,0.982089511,0.87774915,0.777586445,0.86909112,0.829131613,0.966075766,0.709005163,0.589097124,-0.898922996,0.811877087,0.897494484,0.486225201,0.355159342,0.940303183,0.314990406,0.871940312,0.88640718,0.99184835,0.9212613,0.782066819,0.990747541,0.614651297,0.906230953,0.982311511,0.949039652,0.897494484,0.93857736,0.834236999,0.99184835,0.956115421,0.897494484,0.871940312,0.764528758,0.880458369,0.86909112,0.803359029,0.90372324,0.991629939,0.990747541,0.938799361,0.983330293,0.940303183,0.89506521,0.964773451
